name,kind,city,region,country,date_granted,grant,address,lat,lon,wikipedia_url,image_source,image_title,image_url,photographer,licence,licence_url,credit_page,postable
Reno,public,Reno,Nevada,United States,"Mar 14, 1902","$15,000",S Virginia St. and Mill St.,39.5247917,-119.8117444,,wikipedia-list,"File:Reno,_Nevada_Carnegie_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7b/Reno%2C_Nevada_Carnegie_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Unknown authorUnknown author,Public domain,,"https://commons.wikimedia.org/wiki/File:Reno,_Nevada_Carnegie_Library.jpg",yes
Berlin Public Library,public,Berlin,New Hampshire,United States,"Dec 27, 1902","$17,000",270 Main St.,44.472562,-71.178274,,wikipedia-list,File:Berlin_Public_Library_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Berlin_Public_Library_5.JPG/1920px-Berlin_Public_Library_5.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AlexiusHoratius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Berlin_Public_Library_5.JPG,yes
Fiske Free Library,public,Claremont,New Hampshire,United States,"Jan 13, 1903","$15,000",108 Broad St.,43.372348,-72.336602,,wikipedia-list,File:Claremont_Library_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Claremont_Library_5.JPG/1920px-Claremont_Library_5.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AlexiusHoratius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Claremont_Library_5.JPG,yes
Dover,public,Dover,New Hampshire,United States,"Apr 26, 1902","$30,000",73 Locust St.,43.193241,-70.875549,,wikipedia-list,File:Dover_Public_Library_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Dover_Public_Library_5.JPG/1920px-Dover_Public_Library_5.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AlexiusHoratius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Dover_Public_Library_5.JPG,yes
Franklin,public,Franklin,New Hampshire,United States,"Nov 25, 1903","$15,000",310 Central St.,43.444538,-71.646953,,wikipedia-list,File:FranklinNH_FreePublicLibrary.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/FranklinNH_FreePublicLibrary.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,User:Magicpiano,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:FranklinNH_FreePublicLibrary.jpg,yes
Lebanon,public,Lebanon,New Hampshire,United States,"Dec 13, 1907","$12,500",9 E. Park St.,43.643715,-72.250128,,wikipedia-list,"File:Lebanon_Public_Library_-_Lebanon,_NH_-_DSC02638.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lebanon_Public_Library_-_Lebanon%2C_NH_-_DSC02638.JPG/1920px-Lebanon_Public_Library_-_Lebanon%2C_NH_-_DSC02638.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Daderot,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Lebanon_Public_Library_-_Lebanon,_NH_-_DSC02638.JPG",yes
Littleton,public,Littleton,New Hampshire,United States,"Mar 14, 1902","$15,000",92 Main St.,44.307205,-71.773446,,wikipedia-list,"File:Littleton,_New_Hampshire_(8224916041).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Littleton%2C_New_Hampshire_%288224916041%29.jpg/1920px-Littleton%2C_New_Hampshire_%288224916041%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Doug Kerr from Albany, NY, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"https://commons.wikimedia.org/wiki/File:Littleton,_New_Hampshire_(8224916041).jpg",yes
Dudley-Tucker Library,public,Raymond,New Hampshire,United States,"May 15, 1906","$2,000",9 Epping St.,43.037309,-71.182351,,wikipedia-list,"File:Dudley_Tucker_Library,_Raymond_NH.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Dudley_Tucker_Library%2C_Raymond_NH.jpg/1920px-Dudley_Tucker_Library%2C_Raymond_NH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,John Phelan,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Dudley_Tucker_Library,_Raymond_NH.jpg",yes
Rochester,public,Rochester,New Hampshire,United States,"Dec 22, 1903","$20,000",65 S. Main St.,43.302274,-70.974813,,wikipedia-list,File:Rochester_Public_Library_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Rochester_Public_Library_5.JPG/1920px-Rochester_Public_Library_5.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AlexiusHoratius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Rochester_Public_Library_5.JPG,yes
Whitefield,public,Whitefield,New Hampshire,United States,"Apr 23, 1903","$7,500",8 Lancaster Rd.,44.374591,-71.611354,,wikipedia-list,File:Whitefield_NH_Public_Library_5.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Whitefield_NH_Public_Library_5.JPG/1920px-Whitefield_NH_Public_Library_5.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AlexiusHoratius,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Whitefield_NH_Public_Library_5.JPG,yes
Atlantic City,public,,New Jersey,United States,"Jan 22, 1903","$71,075",35 S. Dr. Martin Luther King Blvd.,,,https://en.wikipedia.org/wiki/Carnegie_Library_Center,wikipedia-list,File:Carnegie_Library_Center.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carnegie_Library_Center.jpg/1920px-Carnegie_Library_Center.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jay Reed,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Carnegie_Library_Center.jpg,yes
Avon,public,,New Jersey,United States,"May 15, 1916","$5,000",,,,,,,,,,,,no
Bayonne,public,,New Jersey,United States,"Apr 13, 1903","$83,000",697 Avenue C,,,https://en.wikipedia.org/wiki/Bayonne_Public_Library,wikipedia-list,File:Bayonne_FPL_jeh.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Bayonne_FPL_jeh.jpg/1920px-Bayonne_FPL_jeh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jim.henderson,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Bayonne_FPL_jeh.jpg,yes
Belleville,public,,New Jersey,United States,"Apr 28, 1909","$20,000",,,,https://en.wikipedia.org/wiki/Belleville_Public_Library_and_Information_Center,wikipedia-list,"File:Bellville_Pub_Lib_221_Wash_Av_Belleville,_NJ_07109_jeh.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Bellville_Pub_Lib_221_Wash_Av_Belleville%2C_NJ_07109_jeh.jpg/1920px-Bellville_Pub_Lib_221_Wash_Av_Belleville%2C_NJ_07109_jeh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jim.henderson,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Bellville_Pub_Lib_221_Wash_Av_Belleville,_NJ_07109_jeh.jpg",yes
Belmar,public,,New Jersey,United States,"Jan 14, 1914","$13,000",,,,https://en.wikipedia.org/wiki/Belmar_Public_Library,,,,,,,,no
Caldwell,public,,New Jersey,United States,"Jan 8, 1908","$10,000",,,,,,,,,,,,no
Camden Main,public,,New Jersey,United States,"Jan 2, 1903","$120,000",616 Broadway,,,https://en.wikipedia.org/wiki/Camden_Free_Public_Library_Main_Building,wikipedia-list,File:CamdenFreePublicLibraryMain2013_01.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/CamdenFreePublicLibraryMain2013_01.JPG/1920px-CamdenFreePublicLibraryMain2013_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hudconja,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:CamdenFreePublicLibraryMain2013_01.JPG,yes
Camden Cooper,public,,New Jersey,United States,"Jan 2, 1903",—,,,,https://en.wikipedia.org/wiki/Cooper_Library_in_Johnson_Park,wikipedia-list,File:Cooper_Library_Camden_NJ.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Cooper_Library_Camden_NJ.JPG/1920px-Cooper_Library_Camden_NJ.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Smallbones,Public domain,,https://commons.wikimedia.org/wiki/File:Cooper_Library_Camden_NJ.JPG,yes
Camden East Camden,public,,New Jersey,United States,"Jan 2, 1903",—,,,,,,,,,,,,no
Collingswood,public,,New Jersey,United States,"Jan 5, 1916","$15,000",,,,,,,,,,,,no
Cranford,public,,New Jersey,United States,"Jan 20, 1908","$10,000",,,,,,,,,,,,no
East Orange Main,public,,New Jersey,United States,"Jan 18, 1900","$116,000",291 Main Street,,,https://en.wikipedia.org/wiki/East_Orange_Public_Library,,,,,,,,no
East Orange Elmwood,public,,New Jersey,United States,"Jan 18, 1900",—,,,,,,,,,,,,no
East Orange Franklin,public,,New Jersey,United States,"Jan 18, 1900",—,,,,,,,,,,,,no
Edgewater,public,,New Jersey,United States,"Mar 16, 1915","$15,000",49 Hudson Ave.,,,https://en.wikipedia.org/wiki/Edgewater_Public_Library,wikipedia-list,File:Edgewater_Library.JPG,https://upload.wikimedia.org/wikipedia/commons/8/81/Edgewater_Library.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Hisland7,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Edgewater_Library.JPG,yes
Elizabeth Main,public,,New Jersey,United States,"Feb 3, 1910","$130,810",,,,https://en.wikipedia.org/wiki/Elizabeth_Public_Library,wikipedia-list,File:ElizabethPublicLibrary.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/ElizabethPublicLibrary.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,KForce at en.wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:ElizabethPublicLibrary.jpg,yes
Elizabeth Liberty Square,public,,New Jersey,United States,"Feb 3, 1910",—,240 Elizabeth Ave.,,,,,,,,,,,no
Englewood,public,,New Jersey,United States,"Jul 9, 1913","$25,000",,,,,,,,,,,,no
Freehold,public,,New Jersey,United States,"Mar 27, 1903","$11,000",28 + 1 ⁄ 2 East Main Street,,,https://en.wikipedia.org/wiki/Freehold_Public_Library,wikipedia-list,File:Carnegie_Library_in_Freehold.png,https://upload.wikimedia.org/wikipedia/commons/c/cc/Carnegie_Library_in_Freehold.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Freeholdman12,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Carnegie_Library_in_Freehold.png,yes
Kearny,public,,New Jersey,United States,"Jan 16, 1906","$27,600",318 Kearny Ave.,,,https://en.wikipedia.org/wiki/Kearny_Public_Library,wikipedia-list,File:Kearny_Public_Library_main_entrance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Kearny_Public_Library_main_entrance.jpg/1920px-Kearny_Public_Library_main_entrance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hudconja,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Kearny_Public_Library_main_entrance.jpg,yes
Lakewood,public,,New Jersey,United States,"Feb 3, 1917","$12,500",,,,,,,,,,,,no
Little Falls,public,,New Jersey,United States,"Apr 3, 1917","$10,000",,,,,,,,,,,,no
Long Branch,public,,New Jersey,United States,"Feb 3, 1917","$30,000",,,,,,,,,,,,no
Montclair Bellevue,public,,New Jersey,United States,"Mar 8, 1901","$60,000",185 Bellevue Ave.,,,"https://en.wikipedia.org/wiki/Free_Public_Library,_Upper_Montclair_Branch",wikipedia-list,File:185_Bellevue_Ave_Montclair_NJ-SWM-TLW-_2012-09-23.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/185_Bellevue_Ave_Montclair_NJ-SWM-TLW-_2012-09-23.jpg/1920px-185_Bellevue_Ave_Montclair_NJ-SWM-TLW-_2012-09-23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Snowilli,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:185_Bellevue_Ave_Montclair_NJ-SWM-TLW-_2012-09-23.jpg,yes
Montclair Montclair,public,,New Jersey,United States,"Mar 8, 1901",—,73 Church St.,,,"https://en.wikipedia.org/wiki/Carnegie_Library_(Montclair,_New_Jersey)",commons-namesearch,"File:CARNEGIE LIBRARY, MONTCLAIR, ESSEX COUNTY, NJ.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/CARNEGIE_LIBRARY%2C_MONTCLAIR%2C_ESSEX_COUNTY%2C_NJ.jpg/1920px-CARNEGIE_LIBRARY%2C_MONTCLAIR%2C_ESSEX_COUNTY%2C_NJ.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,JERRYE &amp; ROY KLOTZ MD,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:CARNEGIE_LIBRARY,_MONTCLAIR,_ESSEX_COUNTY,_NJ.jpg",yes
New Brunswick,public,,New Jersey,United States,"Mar 14, 1902","$52,500",,,,https://en.wikipedia.org/wiki/New_Brunswick_Free_Public_Library,wikipedia-list,"File:Free_Public_Library,_New_Brunswick,_NJ.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Free_Public_Library%2C_New_Brunswick%2C_NJ.jpg/1920px-Free_Public_Library%2C_New_Brunswick%2C_NJ.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Zeete,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Free_Public_Library,_New_Brunswick,_NJ.jpg",yes
Nutley,public,,New Jersey,United States,"Feb 13, 1913","$20,000",,,,,,,,,,,,no
Orange,public,,New Jersey,United States,"Apr 19, 1915","$1,500",348 Main St.,,,https://en.wikipedia.org/wiki/Orange_Free_Public_Library,wikipedia-list,"File:ORANGE_FREE_PUBLIC_LIBRARY,_ORANGE,_ESSEX_COUNTY,_NJ.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/ORANGE_FREE_PUBLIC_LIBRARY%2C_ORANGE%2C_ESSEX_COUNTY%2C_NJ.jpg/1920px-ORANGE_FREE_PUBLIC_LIBRARY%2C_ORANGE%2C_ESSEX_COUNTY%2C_NJ.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"JERRYE &amp; ROY KLOTZ, M.D.",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:ORANGE_FREE_PUBLIC_LIBRARY,_ORANGE,_ESSEX_COUNTY,_NJ.jpg",yes
Perth Amboy,public,,New Jersey,United States,"Mar 8, 1901","$50,450",196 Jefferson Street,,,https://en.wikipedia.org/wiki/Perth_Amboy_Public_Library,wikipedia-list,"File:Perth_Amboy_Public_Library,_NJ_-_2025.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Perth_Amboy_Public_Library%2C_NJ_-_2025.jpg/1920px-Perth_Amboy_Public_Library%2C_NJ_-_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Zeete,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Perth_Amboy_Public_Library,_NJ_-_2025.jpg",yes
Plainfield,public,,New Jersey,United States,"Feb 7, 1911","$50,000",,,,,,,,,,,,no
Summit,public,,New Jersey,United States,"Feb 1, 1909","$21,000",,,,,,,,,,,,no
Union,public,,New Jersey,United States,"Feb 5, 1904","$25,000",,,,,wikipedia-list,File:43rdStreetUnionHillLibrary.png,https://upload.wikimedia.org/wikipedia/commons/0/00/43rdStreetUnionHillLibrary.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Unknown authorUnknown author,Public domain,,https://commons.wikimedia.org/wiki/File:43rdStreetUnionHillLibrary.png,yes
Verona,public,,New Jersey,United States,"Mar 31, 1916","$11,000",,,,,,,,,,,,no
Vineland,public,,New Jersey,United States,"Feb 2, 1903","$12,000",,,,,,,,,,,,no
West Hoboken,public,,New Jersey,United States,"Feb 4, 1902","$25,000",420 15th St.,,,,wikipedia-list,File:Musto_Center.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Musto_Center.jpg/1920px-Musto_Center.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hudconja,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Musto_Center.jpg,yes
Westfield,public,,New Jersey,United States,"Dec 30, 1904","$15,000",266 E. Broad St.,,,,,,,,,,,no
Las Vegas,public,Las Vegas,New Mexico,United States,"Mar 14, 1902","$10,000",500 National Ave.,35.598659,-105.215228,,wikipedia-list,File:Las_Vegas_New_Mexico_Public_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Las_Vegas_New_Mexico_Public_Library.jpg/1920px-Las_Vegas_New_Mexico_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AllenS,Public domain,,https://commons.wikimedia.org/wiki/File:Las_Vegas_New_Mexico_Public_Library.jpg,yes
Raton,public,Raton,New Mexico,United States,"Jan 23, 1911","$12,000",Ripley Park,36.905234,-104.438047,,,,,,,,,no
Roswell,public,Roswell,New Mexico,United States,"Jun 1, 1903","$10,000",123 W. 3rd St.,33.395359,-104.523144,"https://en.wikipedia.org/wiki/Carnegie_Library_(Roswell,_New_Mexico)",wikipedia-list,File:Carnegie_Library_Roswell_New_Mexico.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Carnegie_Library_Roswell_New_Mexico.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Camerafiend,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Carnegie_Library_Roswell_New_Mexico.jpg,yes
Amsterdam,public,Amsterdam,New York,United States,"Feb 4, 1902","$25,000",28 Church St.,,,,wikipedia-list,"File:Carnegie_Library_in_Amsterdam,_NY.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Carnegie_Library_in_Amsterdam%2C_NY.jpg/1920px-Carnegie_Library_in_Amsterdam%2C_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jwilson855,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Carnegie_Library_in_Amsterdam,_NY.jpg",yes
Andover,public,Andover,New York,United States,"Nov 21, 1911","$5,000",40 Main St.,,,,wikipedia-list,"File:Carnegie_Library,_Andover_NY.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Carnegie_Library%2C_Andover_NY.jpg/1920px-Carnegie_Library%2C_Andover_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jwilson855,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Carnegie_Library,_Andover_NY.jpg",yes
Binghamton,public,Binghamton,New York,United States,"Apr 26, 1902","$75,000",78 Exchange St.,,,,wikipedia-list,File:Carnegie_Library_in_Binghamton_NY.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Carnegie_Library_in_Binghamton_NY.jpg/1920px-Carnegie_Library_in_Binghamton_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Janet Allen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Carnegie_Library_in_Binghamton_NY.jpg,yes
Bolivar,public,Bolivar,New York,United States,"Apr 10, 1909","$5,000",390 Main St.,,,https://en.wikipedia.org/wiki/Bolivar_Free_Library,wikipedia-list,"File:Carnegie_Library,_Bolivar_NY.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Carnegie_Library%2C_Bolivar_NY.jpg/1920px-Carnegie_Library%2C_Bolivar_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jwilson855,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Carnegie_Library,_Bolivar_NY.jpg",yes
Canastota,public,Canastota,New York,United States,"Jan 10, 1902","$10,000",102 W. Center St.,,,https://en.wikipedia.org/wiki/Canastota_Public_Library,wikipedia-list,File:Canastota_Public_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Canastota_Public_Library.jpg/1920px-Canastota_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Crazyblocks2004,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Canastota_Public_Library.jpg,yes
Catskill,public,Catskill,New York,United States,"Feb 2, 1901","$20,000",1 Franklin St.,,,,,,,,,,,no
Chatham,public,Chatham,New York,United States,"Aug 16, 1901","$15,000",11 Woodbridge Ave,,,,wikipedia-list,"File:Carnegie_Library_in_Chatham,_NY.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Carnegie_Library_in_Chatham%2C_NY.jpg/1920px-Carnegie_Library_in_Chatham%2C_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jwilson855,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Carnegie_Library_in_Chatham,_NY.jpg",yes
